Nombre real / Agrupacion,Nacimiento,Ocupación,alias,Género(s),Instrumento(s),Período de actividad,Sitio Web,Discografia,Sencillos,Sexo,tipo,titulo_canal,id_canal,fecha,id_video_canal,titulo_video,descripcion,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2015-09-10T19:12:59.000Z,bgxAmLWEFKk,Mirella Cesa - Se acabó el amor (video lyric),Video lyric oficial de la canción Se Acabo el Amor Letra y Musica: Mirella Cesa / Andres Castro  Se Acabo el Amor en CDBABY: http://www.cdbaby.com/cd/mirellacesa4 Se Acabo el Amor en Itunes: https://itun.es/ec/BBR-db?i=1140504556  Se Acabo el Amor en Spotify: https://open.spotify.com/track/7K7p8cndXLrkY6FCiNIbdK  https://www.mirellacesa.net   Redes sociales Mirella Cesa Twitter & Instagram :  @Mirellamusic Facebook: https://www.facebook.com/mirellamusic,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:22:54.000Z,bgxAmLWEFKk,Mirella Cesa - Se acabó el amor (video lyric),Video lyric oficial de la canción Se Acabo el Amor Letra y Musica: Mirella Cesa / Andres Castro  Se Acabo el Amor en CDBABY: http://www.cdbaby.com/cd/mirellacesa4 Se Acabo el Amor en Itunes: https://itun.es/ec/BBR-db?i=1140504556  Se Acabo el Amor en Spotify: https://open.spotify.com/track/7K7p8cndXLrkY6FCiNIbdK  https://www.mirellacesa.net   Redes sociales Mirella Cesa Twitter & Instagram :  @Mirellamusic Facebook: https://www.facebook.com/mirellamusic,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2013-09-03T02:26:59.000Z,bcHF2iMM0dU,Mirella Cesa feat Alvaro Torres Nada se compara contigo (video lyrics),|,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:22:54.000Z,bcHF2iMM0dU,Mirella Cesa feat Alvaro Torres Nada se compara contigo (video lyrics),|,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2015-05-18T03:46:27.000Z,j6Ex9tMMdXQ,Mirella Cesa - La Buena Fortuna feat Papayo (Video Oficial),Video Oficial de la cancion La Buena Fortuna de Mirella Cesa feat Papayo. cancion producida por: Motiff,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:20:33.000Z,j6Ex9tMMdXQ,Mirella Cesa - La Buena Fortuna feat Papayo (Video Oficial),Video Oficial de la cancion La Buena Fortuna de Mirella Cesa feat Papayo. cancion producida por: Motiff,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:18:26.000Z,rsCVxVWf4-A,A Besos_ Mirella Cesa & Sie7e (Official Video),"Una combinación de Andi-Pop con Reggae. sonidos electrónicos urbanos e instrumentos orgánicos acompañando una melodía pegajosa. ""upbeat"" y con una letra cotidiana con la que muchas personas pueden identificarse. Un nuevo sonido en la música latina.  A besos en CDBABY: http://cdbaby.com/cd/mirellacesa12 http://cdbaby.com/cd/mirellacesa13   A besos en Itunes: https://itunes.apple.com/us/album/bes...  https://itunes.apple.com/us/album/bes...  Ecuador y Puerto Rico se unen ""A besos"": http://ymlp.com/zSXBQA   https://www.mirellacesa.net https://www.sie7emusic.com   Redes sociales Mirella Cesa Twitter & Instagram :  @Mirellamusic Facebook: https://www.facebook.com/mirellamusic  Redes sociales de Sie7e Twitter & Instagram: @Sie7emusic Facebook: https//www.facebook.com/sie7emusic   A BESOS  Mi príncipe azul ya cambió de color eso con un beso se borra parecía real pero era un actor eso con un beso se va. mi reina dijo adiós y una bruja llegó eso con un beso se borra probé su mal amor y luego me envenenó eso con un beso se va.  no creas que he venido derrotada la vida parecía un cuento de hadas no pienses que la historia aquí se acaba no. no. no...  A besos se borra todo. todo y yo quiero borrar tu dolor. a besos se borra todo. todo la cura para tu corazón  la vida parecía un cuento de hadas. no pienses que la historia aquí se acaba a besos se borra todo. todo la cura para tu corazón.  El sólo fue un error que dejó un mal sabor eso con un beso se borra no me da igual si lo veo pasar eso con un beso se va.  me tatuó su corazón y después me lo arrancó eso con un beso se borra un capítulo que ahora solo quiero olvidar eso con un beso se va. no creas que he venido derrotada la vida parecía un cuento de hadas no pienses que la historia aqui se acaba no. no. no...  A besos se borra todo. todo y yo quiero borrar tu dolor. a besos se borra todo. todo la cura para tu corazón  la vida parecía un cuento de hadas. no pienses que la historia aqui se acaba a besos se borra todo. todo la cura para tu corazón...  Ven y dame un beso. ven y dame un beso. ven y dame un beso. ven y dame un beso y olvídate de eso…  El tipo falló dañó tu corazón te usó y te olvidó. solo era un actor te dejó pa’ después. te mintió otra vez eso con un beso se borra… te emborrachó con amor y con resaca te dejó la pasión se acabó. el fuego se apagó es difícil aceptar  que te hizo llorar. eso con un beso se va  CORO (x2)",NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2011-10-12T04:44:40.000Z,kOZvU_qQ55g,Mirella Cesa Video Digan Lo Que Digan (Video Oficial),Video de tema musical Digan lo que Digan. cancion que se mantuvo durante varias semanas en los 10 mas pedidos de MTVLA. tambien entro a rotacion en RITMO SON LATINO así como en distinto canales de Ecuador. Peru y Panama.   letra y musica: Mirella Cesa y Christian Mejia,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,kOZvU_qQ55g,Mirella Cesa Video Digan Lo Que Digan (Video Oficial),Video de tema musical Digan lo que Digan. cancion que se mantuvo durante varias semanas en los 10 mas pedidos de MTVLA. tambien entro a rotacion en RITMO SON LATINO así como en distinto canales de Ecuador. Peru y Panama.   letra y musica: Mirella Cesa y Christian Mejia,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2012-03-28T19:05:58.000Z,g5d2aR3eQyQ,Mirella Cesa - Eclipse (Video Oficial),|,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,g5d2aR3eQyQ,Mirella Cesa - Eclipse (Video Oficial),|,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2014-01-16T05:08:23.000Z,hG2sil6wZxo,Mirella Cesa - Corazon Abierto (video oficial),Video: Corazon Abierto Letra y Musica: Mirella Cesa Prod. Musical: Gaitanes Director : Hellman Gil,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,hG2sil6wZxo,Mirella Cesa - Corazon Abierto (video oficial),Video: Corazon Abierto Letra y Musica: Mirella Cesa Prod. Musical: Gaitanes Director : Hellman Gil,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2011-10-18T16:10:58.000Z,w2MCQsprLxQ,Mirella Cesa La Pregunta de Cajon video teaser,www.facebook.com/mirellamusic www.twitter.com/mirellamusic,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,w2MCQsprLxQ,Mirella Cesa La Pregunta de Cajon video teaser,www.facebook.com/mirellamusic www.twitter.com/mirellamusic,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2013-01-09T18:52:21.000Z,T4opmH2SGVY,Mirella Cesa - Deseo Concedido (video oficial),Mirella Cesa  Deseo Concedido Directores Hellman Gil/ Javier Rocha,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,T4opmH2SGVY,Mirella Cesa - Deseo Concedido (video oficial),Mirella Cesa  Deseo Concedido Directores Hellman Gil/ Javier Rocha,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2011-11-21T20:53:56.000Z,YfjTabYQxYs,Mirella Cesa - La pregunta de cajon (Video Oficial),Director: Carlos Ibáñez Director de Fotografía: Xavier Zurita Director de Arte: Valentina Ayala. Productor General: Niza Villacrés.  Guayaquil. Ec 2011,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,YfjTabYQxYs,Mirella Cesa - La pregunta de cajon (Video Oficial),Director: Carlos Ibáñez Director de Fotografía: Xavier Zurita Director de Arte: Valentina Ayala. Productor General: Niza Villacrés.  Guayaquil. Ec 2011,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,upload,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2012-12-11T22:44:22.000Z,QnheWu1igTo,Mirella Cesa Deseo Concedido (video teaser),|,NULL
MIRELLA CESA,Guayaquil. Ecuador,Cantante. compositor,Madre del Andipop,Pop andino,Voz Guitarra,2007 - presente,http://www.mirellacesa.com/,Mirella Cesa (2006) Déjate Llevar (2010) Deseo Concedido (2013) La Buena Fortuna (2016),Este Amor Manantial de Caricias El Amor Es Juego de Tres (2009) Digan Lo Que Digan (2009) Deseo Concedido Eclipse 9 Meses Darte Mi Amor Te Confieso La Pregunta De Cajón No Seré para Tí Navidad Como en Casa Corazón Abierto La Buena Fortuna (Feat. Papayo) Se Acabó El Amor A Besos (Feat. Sie7e - Versión urbana y acústica) Somos La Corriente,Femenino,playlistItem,MirellaCesaOficial,UC9LrIOO4fNDHpNRoiOpEBcw,2016-03-20T08:15:17.000Z,QnheWu1igTo,Mirella Cesa Deseo Concedido (video teaser),|,NULL
